"rt" "key_press" "correct_response" "correct" "condition" "stim_color" "stim_word" "session" "subj" "stim" "rtoutlier"
556 71 71 "TRUE" "incongruent" "green" "red" "1" 20 "S" NA
546 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
730 82 82 "TRUE" "incongruent" "red" "blue" "1" 20 "S" NA
646 82 82 "TRUE" "incongruent" "red" "green" "1" 20 "S" NA
676 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
706 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
448 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
708 66 66 "TRUE" "incongruent" "blue" "red" "1" 20 "S" NA
583 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
637 71 71 "TRUE" "incongruent" "green" "blue" "1" 20 "S" NA
761 82 82 "TRUE" "incongruent" "red" "blue" "1" 20 "S" NA
607 82 82 "TRUE" "incongruent" "red" "blue" "1" 20 "S" NA
558 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
891 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
609 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
506 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
609 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
524 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
560 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
518 71 71 "TRUE" "incongruent" "green" "red" "1" 20 "S" NA
589 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
728 82 82 "TRUE" "incongruent" "red" "blue" "1" 20 "S" NA
748 82 82 "TRUE" "incongruent" "red" "blue" "1" 20 "S" NA
737 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
664 82 82 "TRUE" "incongruent" "red" "blue" "1" 20 "S" NA
598 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
572 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
922 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
613 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
609 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
965 82 82 "TRUE" "incongruent" "red" "green" "1" 20 "S" NA
640 66 66 "TRUE" "incongruent" "blue" "green" "1" 20 "S" NA
567 71 71 "TRUE" "incongruent" "green" "red" "1" 20 "S" NA
677 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
755 71 71 "TRUE" "incongruent" "green" "red" "1" 20 "S" NA
607 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
996 82 82 "TRUE" "incongruent" "red" "blue" "1" 20 "S" NA
752 66 66 "TRUE" "incongruent" "blue" "green" "1" 20 "S" NA
615 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
723 71 71 "TRUE" "incongruent" "green" "red" "1" 20 "S" NA
785 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
524 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
1224 71 71 "TRUE" "incongruent" "green" "blue" "1" 20 "S" TRUE
502 71 71 "TRUE" "incongruent" "green" "blue" "1" 20 "S" NA
492 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
537 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
639 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
768 66 66 "TRUE" "incongruent" "blue" "red" "1" 20 "S" NA
617 71 71 "TRUE" "incongruent" "green" "blue" "1" 20 "S" NA
552 82 82 "TRUE" "incongruent" "red" "blue" "1" 20 "S" NA
500 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
561 82 82 "TRUE" "incongruent" "red" "green" "1" 20 "S" NA
787 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
451 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
839 66 66 "TRUE" "incongruent" "blue" "green" "1" 20 "S" NA
437 66 66 "TRUE" "incongruent" "blue" "red" "1" 20 "S" NA
576 71 71 "TRUE" "incongruent" "green" "blue" "1" 20 "S" NA
663 66 66 "TRUE" "incongruent" "blue" "green" "1" 20 "S" NA
613 71 71 "TRUE" "incongruent" "green" "red" "1" 20 "S" NA
714 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
600 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
702 66 66 "TRUE" "incongruent" "blue" "green" "1" 20 "S" NA
573 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
627 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
800 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
430 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
740 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
824 66 66 "TRUE" "incongruent" "blue" "red" "1" 20 "S" NA
717 82 82 "TRUE" "incongruent" "red" "green" "1" 20 "S" NA
844 66 66 "TRUE" "incongruent" "blue" "green" "1" 20 "S" NA
587 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
840 71 71 "TRUE" "incongruent" "green" "red" "1" 20 "S" NA
588 66 66 "TRUE" "incongruent" "blue" "red" "1" 20 "S" NA
627 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
1098 66 66 "TRUE" "incongruent" "blue" "green" "1" 20 "S" TRUE
604 66 66 "TRUE" "congruent" "blue" "blue" "1" 20 "S" NA
587 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
704 66 66 "TRUE" "incongruent" "blue" "red" "1" 20 "S" NA
583 82 82 "TRUE" "incongruent" "red" "green" "1" 20 "S" NA
594 82 82 "TRUE" "incongruent" "red" "green" "1" 20 "S" NA
609 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
543 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
805 66 66 "TRUE" "incongruent" "blue" "red" "1" 20 "S" NA
882 82 82 "TRUE" "congruent" "red" "red" "1" 20 "S" NA
622 66 66 "TRUE" "incongruent" "blue" "red" "1" 20 "S" NA
666 82 82 "TRUE" "incongruent" "red" "green" "1" 20 "S" NA
584 71 71 "TRUE" "incongruent" "green" "blue" "1" 20 "S" NA
502 71 71 "TRUE" "incongruent" "green" "red" "1" 20 "S" NA
692 82 82 "TRUE" "incongruent" "red" "green" "1" 20 "S" NA
634 71 71 "TRUE" "congruent" "green" "green" "1" 20 "S" NA
724 66 66 "TRUE" "incongruent" "blue" "green" "2" 20 "A" NA
533 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
512 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
619 66 66 "TRUE" "incongruent" "blue" "red" "2" 20 "A" NA
567 82 82 "TRUE" "incongruent" "red" "blue" "2" 20 "A" NA
582 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
715 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
659 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
757 82 82 "TRUE" "incongruent" "red" "green" "2" 20 "A" NA
869 66 66 "TRUE" "incongruent" "blue" "red" "2" 20 "A" NA
755 71 71 "TRUE" "incongruent" "green" "red" "2" 20 "A" NA
600 82 82 "TRUE" "incongruent" "red" "blue" "2" 20 "A" NA
638 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
687 71 71 "TRUE" "incongruent" "green" "blue" "2" 20 "A" NA
657 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
703 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
572 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
774 66 66 "TRUE" "incongruent" "blue" "green" "2" 20 "A" NA
604 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
744 71 71 "TRUE" "incongruent" "green" "blue" "2" 20 "A" NA
487 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
646 82 82 "TRUE" "incongruent" "red" "green" "2" 20 "A" NA
685 82 82 "TRUE" "incongruent" "red" "blue" "2" 20 "A" NA
631 66 66 "TRUE" "incongruent" "blue" "green" "2" 20 "A" NA
532 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
795 71 71 "TRUE" "incongruent" "green" "red" "2" 20 "A" NA
641 71 71 "TRUE" "incongruent" "green" "red" "2" 20 "A" NA
568 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
730 66 66 "TRUE" "incongruent" "blue" "green" "2" 20 "A" NA
658 82 82 "TRUE" "incongruent" "red" "green" "2" 20 "A" NA
1103 71 71 "TRUE" "incongruent" "green" "red" "2" 20 "A" TRUE
701 66 66 "TRUE" "incongruent" "blue" "green" "2" 20 "A" NA
611 66 66 "TRUE" "incongruent" "blue" "red" "2" 20 "A" NA
565 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
444 66 66 "TRUE" "incongruent" "blue" "red" "2" 20 "A" NA
529 71 71 "TRUE" "incongruent" "green" "red" "2" 20 "A" NA
453 71 71 "TRUE" "incongruent" "green" "red" "2" 20 "A" NA
533 66 66 "TRUE" "incongruent" "blue" "red" "2" 20 "A" NA
618 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
822 82 82 "TRUE" "incongruent" "red" "green" "2" 20 "A" NA
628 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
529 71 71 "TRUE" "incongruent" "green" "blue" "2" 20 "A" NA
591 71 71 "TRUE" "incongruent" "green" "blue" "2" 20 "A" NA
759 71 71 "TRUE" "incongruent" "green" "blue" "2" 20 "A" NA
592 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
608 82 82 "TRUE" "incongruent" "red" "green" "2" 20 "A" NA
566 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
490 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
616 82 82 "TRUE" "incongruent" "red" "green" "2" 20 "A" NA
432 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
549 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
668 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
894 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
531 66 66 "TRUE" "incongruent" "blue" "green" "2" 20 "A" NA
484 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
422 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
654 82 82 "TRUE" "incongruent" "red" "blue" "2" 20 "A" NA
589 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
504 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
485 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
547 82 82 "TRUE" "incongruent" "red" "blue" "2" 20 "A" NA
873 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
632 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
452 82 82 "TRUE" "incongruent" "red" "blue" "2" 20 "A" NA
603 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
624 71 71 "TRUE" "incongruent" "green" "red" "2" 20 "A" NA
955 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
538 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
545 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
720 66 66 "TRUE" "incongruent" "blue" "red" "2" 20 "A" NA
542 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
424 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
691 71 71 "TRUE" "incongruent" "green" "red" "2" 20 "A" NA
613 82 82 "TRUE" "incongruent" "red" "green" "2" 20 "A" NA
548 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
766 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
644 82 82 "TRUE" "incongruent" "red" "blue" "2" 20 "A" NA
443 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
816 66 66 "TRUE" "incongruent" "blue" "red" "2" 20 "A" NA
683 66 66 "TRUE" "incongruent" "blue" "green" "2" 20 "A" NA
548 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
467 66 66 "TRUE" "congruent" "blue" "blue" "2" 20 "A" NA
1124 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" TRUE
628 66 66 "TRUE" "incongruent" "blue" "red" "2" 20 "A" NA
1154 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" TRUE
868 71 71 "TRUE" "incongruent" "green" "blue" "2" 20 "A" NA
643 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
569 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
696 71 71 "TRUE" "incongruent" "green" "blue" "2" 20 "A" NA
461 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
611 66 66 "TRUE" "incongruent" "blue" "green" "2" 20 "A" NA
824 82 82 "TRUE" "incongruent" "red" "green" "2" 20 "A" NA
495 82 82 "TRUE" "congruent" "red" "red" "2" 20 "A" NA
478 82 82 "TRUE" "incongruent" "red" "blue" "2" 20 "A" NA
675 71 71 "TRUE" "congruent" "green" "green" "2" 20 "A" NA
629 71 71 "TRUE" "incongruent" "green" "blue" "2" 20 "A" NA
821 66 66 "true" "incongruent" "blue" "green" "1" 21 "A" NA
492 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
477 66 66 "true" "incongruent" "blue" "red" "1" 21 "A" NA
515 66 66 "true" "incongruent" "blue" "red" "1" 21 "A" NA
561 82 82 "true" "incongruent" "red" "blue" "1" 21 "A" NA
375 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
589 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
520 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
526 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
1077 82 82 "true" "incongruent" "red" "blue" "1" 21 "A" NA
562 66 66 "true" "incongruent" "blue" "red" "1" 21 "A" NA
736 71 71 "true" "incongruent" "green" "blue" "1" 21 "A" NA
550 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
533 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
435 71 71 "true" "incongruent" "green" "blue" "1" 21 "A" NA
1280 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" TRUE
550 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
834 71 71 "true" "incongruent" "green" "blue" "1" 21 "A" NA
968 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
615 82 71 "false" "congruent" "green" "green" "1" 21 "A" NA
605 66 66 "true" "incongruent" "blue" "red" "1" 21 "A" NA
1091 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
1200 66 82 "false" "congruent" "red" "red" "1" 21 "A" NA
935 82 82 "true" "incongruent" "red" "blue" "1" 21 "A" NA
627 82 82 "true" "incongruent" "red" "blue" "1" 21 "A" NA
763 82 82 "true" "incongruent" "red" "green" "1" 21 "A" NA
473 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
534 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
652 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
770 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
663 71 71 "true" "incongruent" "green" "blue" "1" 21 "A" NA
614 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
700 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
1306 82 82 "true" "congruent" "red" "red" "1" 21 "A" TRUE
621 66 66 "true" "incongruent" "blue" "green" "1" 21 "A" NA
675 71 71 "true" "incongruent" "green" "red" "1" 21 "A" NA
697 82 66 "false" "incongruent" "blue" "red" "1" 21 "A" NA
1128 82 66 "false" "incongruent" "blue" "red" "1" 21 "A" NA
1211 82 82 "true" "incongruent" "red" "green" "1" 21 "A" NA
905 71 71 "true" "incongruent" "green" "blue" "1" 21 "A" NA
904 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
670 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
824 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
632 71 71 "true" "incongruent" "green" "blue" "1" 21 "A" NA
967 66 66 "true" "incongruent" "blue" "green" "1" 21 "A" NA
876 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
536 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
573 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
619 71 71 "true" "incongruent" "green" "red" "1" 21 "A" NA
834 66 66 "true" "incongruent" "blue" "green" "1" 21 "A" NA
965 66 66 "true" "incongruent" "blue" "red" "1" 21 "A" NA
564 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
599 66 66 "true" "incongruent" "blue" "green" "1" 21 "A" NA
649 71 71 "true" "incongruent" "green" "red" "1" 21 "A" NA
711 82 82 "true" "incongruent" "red" "blue" "1" 21 "A" NA
878 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
709 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
497 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
516 82 82 "true" "incongruent" "red" "blue" "1" 21 "A" NA
451 82 82 "true" "incongruent" "red" "green" "1" 21 "A" NA
486 82 82 "true" "incongruent" "red" "blue" "1" 21 "A" NA
1215 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
651 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
419 82 82 "true" "incongruent" "red" "green" "1" 21 "A" NA
548 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
429 82 82 "true" "incongruent" "red" "blue" "1" 21 "A" NA
422 82 82 "true" "incongruent" "red" "green" "1" 21 "A" NA
594 71 71 "true" "incongruent" "green" "red" "1" 21 "A" NA
627 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
504 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
690 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
611 71 71 "true" "incongruent" "green" "blue" "1" 21 "A" NA
742 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
531 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
598 66 66 "true" "incongruent" "blue" "green" "1" 21 "A" NA
614 71 71 "true" "incongruent" "green" "red" "1" 21 "A" NA
401 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
688 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
813 71 71 "true" "incongruent" "green" "red" "1" 21 "A" NA
598 66 66 "true" "incongruent" "blue" "red" "1" 21 "A" NA
546 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
627 82 82 "true" "incongruent" "red" "green" "1" 21 "A" NA
561 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
467 82 82 "true" "incongruent" "red" "green" "1" 21 "A" NA
429 82 82 "true" "incongruent" "red" "green" "1" 21 "A" NA
959 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
424 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
614 66 71 "false" "incongruent" "green" "blue" "1" 21 "A" NA
685 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
493 71 71 "true" "congruent" "green" "green" "1" 21 "A" NA
592 82 82 "true" "congruent" "red" "red" "1" 21 "A" NA
877 66 66 "true" "incongruent" "blue" "green" "1" 21 "A" NA
669 66 66 "true" "congruent" "blue" "blue" "1" 21 "A" NA
625 71 71 "true" "incongruent" "green" "red" "1" 21 "A" NA
622 71 71 "true" "incongruent" "green" "red" "1" 21 "A" NA
653 66 66 "true" "incongruent" "blue" "green" "1" 21 "A" NA
-1 -1 66 "false" "incongruent" "blue" "green" "2" 21 "S" TRUE
554 71 71 "true" "incongruent" "green" "red" "2" 21 "S" NA
433 82 82 "true" "incongruent" "red" "green" "2" 21 "S" NA
678 66 66 "true" "incongruent" "blue" "green" "2" 21 "S" NA
670 66 66 "true" "incongruent" "blue" "green" "2" 21 "S" NA
763 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
603 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
384 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
693 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
420 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
551 82 82 "true" "incongruent" "red" "green" "2" 21 "S" NA
838 71 71 "true" "incongruent" "green" "blue" "2" 21 "S" NA
809 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
453 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
412 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
410 71 71 "true" "incongruent" "green" "blue" "2" 21 "S" NA
528 66 66 "true" "incongruent" "blue" "red" "2" 21 "S" NA
645 71 82 "false" "congruent" "red" "red" "2" 21 "S" NA
1043 71 71 "true" "incongruent" "green" "blue" "2" 21 "S" NA
602 82 82 "true" "incongruent" "red" "blue" "2" 21 "S" NA
528 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
773 71 71 "true" "incongruent" "green" "red" "2" 21 "S" NA
1299 82 66 "false" "incongruent" "blue" "red" "2" 21 "S" TRUE
653 82 82 "true" "incongruent" "red" "green" "2" 21 "S" NA
694 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
755 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
461 71 71 "true" "incongruent" "green" "red" "2" 21 "S" NA
381 71 71 "true" "incongruent" "green" "red" "2" 21 "S" NA
543 82 82 "true" "incongruent" "red" "blue" "2" 21 "S" NA
959 66 66 "true" "incongruent" "blue" "red" "2" 21 "S" NA
389 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
466 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
550 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
517 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
555 71 71 "true" "incongruent" "green" "red" "2" 21 "S" NA
872 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
614 66 66 "true" "incongruent" "blue" "green" "2" 21 "S" NA
482 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
552 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
517 66 66 "true" "incongruent" "blue" "green" "2" 21 "S" NA
581 71 71 "true" "incongruent" "green" "blue" "2" 21 "S" NA
506 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
536 82 82 "true" "incongruent" "red" "green" "2" 21 "S" NA
416 82 82 "true" "incongruent" "red" "green" "2" 21 "S" NA
642 66 71 "false" "congruent" "green" "green" "2" 21 "S" NA
620 71 71 "true" "incongruent" "green" "red" "2" 21 "S" NA
452 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
514 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
580 71 71 "true" "incongruent" "green" "blue" "2" 21 "S" NA
660 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
513 82 82 "true" "incongruent" "red" "green" "2" 21 "S" NA
639 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
710 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
864 66 66 "true" "incongruent" "blue" "red" "2" 21 "S" NA
615 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
866 66 66 "true" "incongruent" "blue" "red" "2" 21 "S" NA
461 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
443 82 82 "true" "incongruent" "red" "green" "2" 21 "S" NA
803 71 71 "true" "incongruent" "green" "red" "2" 21 "S" NA
1227 66 66 "true" "incongruent" "blue" "red" "2" 21 "S" NA
452 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
451 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
472 82 82 "true" "incongruent" "red" "blue" "2" 21 "S" NA
559 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
531 82 82 "true" "incongruent" "red" "blue" "2" 21 "S" NA
657 66 66 "true" "incongruent" "blue" "green" "2" 21 "S" NA
489 66 66 "true" "incongruent" "blue" "red" "2" 21 "S" NA
383 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
525 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
720 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
452 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
540 82 82 "true" "incongruent" "red" "blue" "2" 21 "S" NA
546 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
815 71 71 "true" "incongruent" "green" "red" "2" 21 "S" NA
550 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
765 71 71 "true" "incongruent" "green" "blue" "2" 21 "S" NA
474 71 71 "true" "incongruent" "green" "blue" "2" 21 "S" NA
439 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
550 82 66 "false" "incongruent" "blue" "green" "2" 21 "S" NA
876 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
586 82 71 "false" "congruent" "green" "green" "2" 21 "S" NA
942 82 82 "true" "incongruent" "red" "blue" "2" 21 "S" NA
550 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
736 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
527 82 82 "true" "incongruent" "red" "blue" "2" 21 "S" NA
838 66 66 "true" "incongruent" "blue" "red" "2" 21 "S" NA
442 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
582 82 82 "true" "incongruent" "red" "green" "2" 21 "S" NA
446 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
621 71 71 "true" "congruent" "green" "green" "2" 21 "S" NA
407 71 71 "true" "incongruent" "green" "blue" "2" 21 "S" NA
641 82 82 "true" "congruent" "red" "red" "2" 21 "S" NA
457 82 82 "true" "incongruent" "red" "blue" "2" 21 "S" NA
599 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
508 66 66 "true" "congruent" "blue" "blue" "2" 21 "S" NA
547 66 66 "true" "incongruent" "blue" "green" "2" 21 "S" NA
685 71 71 "TRUE" "incongruent" "green" "blue" "1" 22 "S" NA
511 71 71 "TRUE" "congruent" "green" "green" "1" 22 "S" NA
337 66 66 "TRUE" "congruent" "blue" "blue" "1" 22 "S" NA
585 82 82 "TRUE" "incongruent" "red" "green" "1" 22 "S" NA
504 66 66 "TRUE" "congruent" "blue" "blue" "1" 22 "S" NA
563 82 82 "TRUE" "incongruent" "red" "green" "1" 22 "S" NA
620 71 71 "TRUE" "congruent" "green" "green" "1" 22 "S" NA
879 82 71 "FALSE" "incongruent" "green" "blue" "1" 22 "S" NA
564 71 71 "TRUE" "congruent" "green" "green" "1" 22 "S" NA
362 66 66 "TRUE" "congruent" "blue" "blue" "1" 22 "S" NA
476 82 82 "TRUE" "congruent" "red" "red" "1" 22 "S" NA
900 71 71 "TRUE" "congruent" "green" "green" "1" 22 "S" NA
643 66 82 "FALSE" "congruent" "red" "red" "1" 22 "S" NA
1137 82 82 "TRUE" "congruent" "red" "red" "1" 22 "S" NA
831 66 66 "TRUE" "incongruent" "blue" "red" "1" 22 "S" NA
953 82 82 "TRUE" "incongruent" "red" "blue" "1" 22 "S" NA
